# SRid|Eventid|Sid|StasourceRadiusKm|Az|Baz|DetectHF|DetectLP
8399|5|2164|423.0|193.41|12.57|None|None
8400|5|2905|422.718|193.39|12.56|None|None
8401|5|2906|422.718|193.39|12.56|None|None
8402|5|2907|422.718|193.39|12.56|None|None
8403|5|30|487.265|182.24|2.08|None|None
8404|5|31|487.265|182.24|2.08|None|None
8405|5|32|487.265|182.24|2.08|None|None
8406|5|104|11.538|330.48|150.42|None|None
8407|5|105|11.538|330.48|150.42|None|None
8408|5|106|11.538|330.48|150.42|None|None
8409|5|107|5.474|49.91|229.95|None|None
8410|5|108|5.474|49.91|229.95|None|None
8411|5|109|5.474|49.91|229.95|None|None
8412|5|110|12.05|246.11|66.0|None|None
8413|5|111|12.05|246.11|66.0|None|None
8414|5|112|12.05|246.11|66.0|None|None
8415|5|113|8.726|168.77|348.78|None|None
8416|5|114|8.726|168.77|348.78|None|None
8417|5|115|8.726|168.77|348.78|None|None
8418|5|3251|324.596|333.96|152.53|None|None
8419|5|3252|324.596|333.96|152.53|None|None
8420|5|3253|324.596|333.96|152.53|None|None
8421|5|3254|387.686|330.49|148.55|None|None
8422|5|3255|387.686|330.49|148.55|None|None
8423|5|3256|387.686|330.49|148.55|None|None
8424|5|3257|366.05|323.81|141.64|None|None
8425|5|3258|366.05|323.81|141.64|None|None
8426|5|3259|366.05|323.81|141.64|None|None
8427|5|116|86.045|358.58|178.56|None|None
8428|5|117|86.045|358.58|178.56|None|None
8429|5|118|86.045|358.58|178.56|None|None
8430|5|549|186.134|343.15|162.62|None|None
8431|5|550|186.134|343.15|162.62|None|None
8432|5|551|186.134|343.15|162.62|None|None
8433|5|552|96.76|215.73|35.21|None|None
8434|5|2168|373.038|205.98|24.57|None|None
8435|5|553|207.315|206.53|25.7|None|None
8436|5|554|223.417|97.47|279.52|None|None
8437|5|2169|497.479|325.56|142.65|None|None
8438|5|2170|497.479|325.56|142.65|None|None
8439|5|2171|497.479|325.56|142.65|None|None
8440|5|3272|281.431|352.25|171.87|None|None
8441|5|3273|281.431|352.25|171.87|None|None
8442|5|3274|281.431|352.25|171.87|None|None
8443|5|3275|281.431|352.25|171.87|None|None
8444|5|3276|228.145|1.77|181.84|None|None
8445|5|3277|228.145|1.77|181.84|None|None
8446|5|3278|228.145|1.77|181.84|None|None
8447|5|3279|228.145|1.77|181.84|None|None
8448|5|3280|214.088|26.92|207.87|None|None
8449|5|3281|214.088|26.92|207.87|None|None
8450|5|3282|214.088|26.92|207.87|None|None
8451|5|3283|214.088|26.92|207.87|None|None
8452|5|3284|162.107|335.34|154.68|None|None
8453|5|3285|162.107|335.34|154.68|None|None
8454|5|3286|162.107|335.34|154.68|None|None
8455|5|3287|162.107|335.34|154.68|None|None
8456|5|119|116.16|337.74|157.32|None|None
8457|5|120|116.16|337.74|157.32|None|None
8458|5|121|116.16|337.74|157.32|None|None
8459|5|122|116.16|337.74|157.32|None|None
8460|5|123|47.924|322.98|142.71|None|None
8461|5|124|47.924|322.98|142.71|None|None
8462|5|125|47.924|322.98|142.71|None|None
8463|5|126|47.924|322.98|142.71|None|None
8464|5|3288|64.965|257.43|76.84|None|None
8465|5|3289|64.965|257.43|76.84|None|None
8466|5|3290|64.965|257.43|76.84|None|None
8467|5|3291|64.965|257.43|76.84|None|None
8468|5|3292|67.312|122.51|303.03|None|None
8469|5|3293|67.312|122.51|303.03|None|None
8470|5|3294|67.312|122.51|303.03|None|None
8471|5|3295|67.312|122.51|303.03|None|None
8472|5|2938|139.18|217.28|36.51|None|None
8473|5|2939|139.18|217.28|36.51|None|None
8474|5|2940|139.18|217.28|36.51|None|None
8475|5|2941|139.18|217.28|36.51|None|None
8476|5|2942|127.569|147.44|328.07|None|None
8477|5|2943|127.569|147.44|328.07|None|None
8478|5|2944|127.569|147.44|328.07|None|None
8479|5|2945|127.569|147.44|328.07|None|None
8480|5|2946|192.601|193.04|12.65|None|None
8481|5|2947|192.601|193.04|12.65|None|None
8482|5|2948|192.601|193.04|12.65|None|None
8483|5|2949|192.601|193.04|12.65|None|None
8484|5|2950|267.919|209.66|28.49|None|None
8485|5|2951|267.919|209.66|28.49|None|None
8486|5|2952|267.919|209.66|28.49|None|None
8487|5|2953|267.919|209.66|28.49|None|None
8488|5|2954|294.12|198.51|17.69|None|None
8489|5|2955|294.12|198.51|17.69|None|None
8490|5|2956|294.12|198.51|17.69|None|None
8491|5|2957|294.12|198.51|17.69|None|None
8492|5|2958|269.377|183.78|3.62|None|None
8493|5|2959|269.377|183.78|3.62|None|None
8494|5|2960|269.377|183.78|3.62|None|None
8495|5|2961|269.377|183.78|3.62|None|None
8496|5|2962|218.765|161.91|342.52|None|None
8497|5|2963|218.765|161.91|342.52|None|None
8498|5|2964|218.765|161.91|342.52|None|None
8499|5|2965|218.765|161.91|342.52|None|None
8500|5|2966|366.068|202.76|21.53|None|None
8501|5|2967|366.068|202.76|21.53|None|None
8502|5|2968|366.068|202.76|21.53|None|None
8503|5|2969|366.068|202.76|21.53|None|None
8504|5|2970|330.387|178.85|358.91|None|None
8505|5|2971|330.387|178.85|358.91|None|None
8506|5|2972|330.387|178.85|358.91|None|None
8507|5|2973|330.387|178.85|358.91|None|None
8508|5|2974|334.09|166.56|347.23|None|None
8509|5|2975|334.09|166.56|347.23|None|None
8510|5|2976|334.09|166.56|347.23|None|None
8511|5|2977|334.09|166.56|347.23|None|None
8512|5|2978|408.083|197.23|16.2|None|None
8513|5|2979|408.083|197.23|16.2|None|None
8514|5|2980|408.083|197.23|16.2|None|None
8515|5|2981|408.083|197.23|16.2|None|None
8516|5|2982|400.262|174.85|355.16|None|None
8517|5|2983|400.262|174.85|355.16|None|None
8518|5|2984|400.262|174.85|355.16|None|None
8519|5|2985|400.262|174.85|355.16|None|None
8520|5|2986|400.262|174.85|355.16|None|None
8521|5|2987|400.262|174.85|355.16|None|None
8522|5|2988|400.262|174.85|355.16|None|None
8523|5|2989|464.479|194.56|13.58|None|None
8524|5|2990|464.479|194.56|13.58|None|None
8525|5|2991|464.479|194.56|13.58|None|None
8526|5|2992|464.479|194.56|13.58|None|None
8527|5|2993|464.479|194.56|13.58|None|None
8528|5|2994|464.479|194.56|13.58|None|None
