# 
# events
# 
# Eventid|Name|Starttime|Endtime|Latitude|Longitude|LocuncertKm|CrownLat|CrownLon|TipLat|TipLon|Type|AreaTotal|AreaSource|AreaSourceLow|AreaSourceHigh|Volume|VolumeLow|VolumeHigh|Mass|MassLow|MassHigh|H|HLow|HHigh|L|LLow|LHigh|HFreefall|HFreefallLow|HFreefallHigh|UpstreamDrainarea|PeakDischarge|PeakDischargeLow|PeakDischargeHigh|PeakFlowheight|PeakFlowheightLow|PeakFlowheightHigh|Otherdataquality1to5|LPpotential|MaxdistvhfKm|MaxdistvhfReached|MaxdisthfKm|MaxdisthfReached|MaxdistipKm|MaxdistipReached|MaxdistlpKm|MaxdistlpReached|InfraDetected|MaxdistinfraKm|MaxdistinfraReached|DatLocation|Sources
35|Mount St Helens|2015-08-14 21:35:27|2015-08-14 22:11:56|46.205076|-122.214418|1.0|46.205076|-122.214418|46.21042|-122.253492|debris flow|None|None|None|None|13000.0|4400.0|28000.0|None|None|None|820.0|1000.0|600.0|3420.0|3000.0|4000.0|None|None|None|None|None|None|None|None|None|None|2|0|None|None|19.0|1|None|None|0.0|None|0|0.0|None|IRIS|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.


# 
# information
# 
# Iid|Eventid|RefId|Note|PhoId|GISId|ApplyAlso
47|35|86|We estimated volume based on Kurt Spicer's photos of the track of this event and the start and end point coordinates he gave us - we estimate that the area of deposition is 2.2-2.8 km long, 0.2 - 0.5m thick and the "track" was ~10-20m wide. This would give a volume range of 4400-28000 m3 with a best estimate of 13000 m3 if we take the central values of the dimension estimate ranges.|5|None|None
281|35|86|Kurt Spicer (written communication): Start point 46.205076 -122.214418, End point 46.210420 -122.253492, path length 3.42 km|None|None|None
282|35|86|Kurt Spicer (written communication) "A small debris flow, apparently triggered by brief rain on Friday (August 14) afternoon, traveled down the upper SF Toutle canyon, possibly as far as the Loowit trail crossing. The flow left a very distinct track down the canyon. The stream at the trail crossing was still running dirty and moving gravel and small cobble as of Saturday afternoon."|None|None|None
283|35|86|Kurt Spicer (written communication) "There was some decent rain that afternoon, so that may have triggered it, but I am thinking it may have been a snow slide in the real steep head wall that got things moving."|None|None|None

# 
# photos
# 
# PhotoId|Eventid|Photographer|Description|Latitude|Longitude|Date|FileExtension|ApplyAlso
1552|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:37|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_108.jpg|None
1553|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:58|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_109.jpg|None
1554|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:21|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_110.jpg|None
1555|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:42|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_111.jpg|None
1556|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:28:30|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_112.jpg|None
1557|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:38|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_113.jpg|None
1558|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:20:39|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_114.jpg|None
1559|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:46|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_115.jpg|None
1560|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:32|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_116.jpg|None
1561|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:29|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_117.jpg|None
1562|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:38|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_118.jpg|None
1563|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:36|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_119.jpg|None
1564|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:50|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_120.jpg|None
1565|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:20:17|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_121.jpg|None
1566|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:33|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_122.jpg|None
1567|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:28:26|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_123.jpg|None
1568|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:39|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_124.jpg|None
1569|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:58:35|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_125.jpg|None
1570|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:16|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_126.jpg|None
1571|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:17|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_127.jpg|None
1572|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:08|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_128.jpg|None
1573|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:50:13|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_129.jpg|None
1574|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:14|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_130.jpg|None
1575|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:58:30|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_131.jpg|None
1576|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:41:07|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_132.jpg|None
1577|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:41:12|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_133.jpg|None
1578|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:58:26|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_134.jpg|None
1579|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:12|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_135.jpg|None
1580|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:50:09|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_136.jpg|None
1581|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:23|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_137.jpg|None
1582|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:50:17|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_138.jpg|None
1583|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:57:01|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_139.jpg|None
1584|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:27|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_140.jpg|None
1585|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:57:08|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_141.jpg|None
1586|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:36|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_142.jpg|None
1587|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:33|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_143.jpg|None
1588|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:57:04|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_144.jpg|None

# 
# reference
# 
# Refid|Eventid|ApplyAlso|LongRef|ShortRef|FileExtension|Url
86|35|None|Spicer, Kurt, 2015, written communication|Spicer (written commun., 2015)|None|None

# 
# sta_nearby
# 
# SRid|Eventid|Sid|StasourceRadiusKm|Az|Baz|DetectVHF|DetectHF|DetectIP|DetectLP|DetectINFRA
18266|35|76|7.788|358.08|178.08|None|1|None|None|None
18267|35|77|7.788|358.08|178.08|None|1|None|None|None
18268|35|78|7.788|358.08|178.08|None|0|None|None|None
18269|35|85|1.916|106.39|286.4|None|1|None|None|None
18270|35|86|1.916|106.39|286.4|None|1|None|None|None
18271|35|87|1.916|106.39|286.4|None|1|None|None|None
18272|35|88|3.691|348.5|168.49|None|1|None|None|None
18273|35|89|3.691|348.5|168.49|None|1|None|None|None
18274|35|90|3.691|348.5|168.49|None|1|None|None|None
18275|35|91|3.166|68.41|248.44|None|1|None|None|None
18276|35|92|2.976|183.5|3.5|None|1|None|None|None
18277|35|93|2.976|183.5|3.5|None|1|None|None|None
18278|35|94|2.976|183.5|3.5|None|1|None|None|None
18279|35|95|2.192|62.37|242.39|None|1|None|None|None
18280|35|96|2.192|62.37|242.39|None|1|None|None|None
18281|35|97|2.192|62.37|242.39|None|1|None|None|None
18282|35|104|11.589|340.43|160.4|None|1|None|None|None
18283|35|105|11.589|340.43|160.4|None|1|None|None|None
18284|35|106|11.589|340.43|160.4|None|1|None|None|None
18285|35|107|7.44|53.67|233.73|None|1|None|None|None
18286|35|108|7.44|53.67|233.73|None|1|None|None|None
18287|35|109|7.44|53.67|233.73|None|1|None|None|None
18288|35|110|10.042|246.51|66.42|None|1|None|None|None
18289|35|111|10.042|246.51|66.42|None|1|None|None|None
18290|35|112|10.042|246.51|66.42|None|1|None|None|None
18291|35|113|8.441|155.43|335.47|None|1|None|None|None
18292|35|114|8.441|155.43|335.47|None|1|None|None|None
18293|35|115|8.441|155.43|335.47|None|1|None|None|None
18294|35|129|16.274|126.98|307.1|None|1|None|None|None
18295|35|130|4.957|100.19|280.23|None|1|None|None|None
18296|35|131|14.872|318.62|138.52|None|1|None|None|None
18297|35|133|10.625|264.73|84.63|None|1|None|None|None
18298|35|139|4.303|142.7|322.72|None|1|None|None|None
18299|35|140|8.031|143.39|323.44|None|0|None|None|None
18300|35|141|28.683|2.82|182.84|None|None|None|None|None
18301|35|378|21.192|223.2|43.07|None|None|None|None|None
18302|35|152|19.98|179.66|359.66|None|None|None|None|None
18303|35|164|2.128|232.7|52.68|None|1|None|None|None
18304|35|165|7.312|53.84|233.9|None|1|None|None|None
18305|35|172|3.691|348.5|168.49|None|0|None|None|None
18306|35|177|16.185|359.29|179.28|None|1|None|None|None
18307|35|5585|29.275|338.84|158.74|None|None|None|None|None
18308|35|5586|29.275|338.84|158.74|None|None|None|None|None
18309|35|5587|29.275|338.84|158.74|None|None|None|None|None
18310|35|5588|28.734|2.67|182.69|None|None|None|None|None
18311|35|5589|28.734|2.67|182.69|None|None|None|None|None
18312|35|5590|28.734|2.67|182.69|None|None|None|None|None
18313|35|5591|24.506|327.25|147.13|None|None|None|None|None
18314|35|5592|24.506|327.25|147.13|None|None|None|None|None
18315|35|5593|24.506|327.25|147.13|None|None|None|None|None
18316|35|5594|25.014|306.32|126.13|None|None|None|None|None
18317|35|5595|25.014|306.32|126.13|None|None|None|None|None
18318|35|5596|25.014|306.32|126.13|None|None|None|None|None
18319|35|5597|14.907|318.78|138.69|None|None|None|None|None
18320|35|5598|14.907|318.78|138.69|None|None|None|None|None
18321|35|5599|14.907|318.78|138.69|None|None|None|None|None
18322|35|5600|16.127|359.17|179.17|None|None|None|None|None
18323|35|5601|16.127|359.17|179.17|None|None|None|None|None
18324|35|5602|16.127|359.17|179.17|None|None|None|None|None
18325|35|5603|21.671|40.65|220.78|None|None|None|None|None
18326|35|5604|21.671|40.65|220.78|None|None|None|None|None
18327|35|5605|21.671|40.65|220.78|None|None|None|None|None
18328|35|5606|26.753|55.3|235.5|None|None|None|None|None
18329|35|5607|26.753|55.3|235.5|None|None|None|None|None
18330|35|5608|26.753|55.3|235.5|None|None|None|None|None
18331|35|5609|30.122|283.66|103.38|None|None|None|None|None
18332|35|5610|30.122|283.66|103.38|None|None|None|None|None
18333|35|5611|30.122|283.66|103.38|None|None|None|None|None
18334|35|5612|18.367|296.83|116.68|None|None|None|None|None
18335|35|5613|18.367|296.83|116.68|None|None|None|None|None
18336|35|5614|18.367|296.83|116.68|None|None|None|None|None
18337|35|5615|13.163|50.82|230.92|None|None|None|None|None
18338|35|5616|13.163|50.82|230.92|None|None|None|None|None
18339|35|5617|13.163|50.82|230.92|None|None|None|None|None
18340|35|5618|15.141|266.22|86.08|None|None|None|None|None
18341|35|5619|15.141|266.22|86.08|None|None|None|None|None
18342|35|5620|15.141|266.22|86.08|None|None|None|None|None
18343|35|5621|6.657|295.78|115.73|None|None|None|None|None
18344|35|5622|6.657|295.78|115.73|None|None|None|None|None
18345|35|5623|6.657|295.78|115.73|None|None|None|None|None
18346|35|5624|11.898|66.17|246.28|None|None|None|None|None
18347|35|5625|11.898|66.17|246.28|None|None|None|None|None
18348|35|5626|11.898|66.17|246.28|None|None|None|None|None
18349|35|5627|19.287|73.59|253.76|None|None|None|None|None
18350|35|5628|19.287|73.59|253.76|None|None|None|None|None
18351|35|5629|19.287|73.59|253.76|None|None|None|None|None
18352|35|5630|27.543|259.43|79.18|None|None|None|None|None
18353|35|5631|27.543|259.43|79.18|None|None|None|None|None
18354|35|5632|27.543|259.43|79.18|None|None|None|None|None
18355|35|5633|5.531|220.18|40.14|None|None|None|None|None
18356|35|5634|5.531|220.18|40.14|None|None|None|None|None
18357|35|5635|5.531|220.18|40.14|None|None|None|None|None
18358|35|5636|12.59|103.37|283.48|None|None|None|None|None
18359|35|5637|12.59|103.37|283.48|None|None|None|None|None
18360|35|5638|12.59|103.37|283.48|None|None|None|None|None
18361|35|5639|22.734|95.76|275.97|None|None|None|None|None
18362|35|5640|22.734|95.76|275.97|None|None|None|None|None
18363|35|5641|22.734|95.76|275.97|None|None|None|None|None
18364|35|5642|17.064|233.07|52.94|None|None|None|None|None
18365|35|5643|17.064|233.07|52.94|None|None|None|None|None
18366|35|5644|17.064|233.07|52.94|None|None|None|None|None
18367|35|5645|9.781|170.04|350.05|None|None|None|None|None
18368|35|5646|9.781|170.04|350.05|None|None|None|None|None
18369|35|5647|9.781|170.04|350.05|None|None|None|None|None
18370|35|5648|9.526|127.64|307.71|None|None|None|None|None
18371|35|5649|9.526|127.64|307.71|None|None|None|None|None
18372|35|5650|9.526|127.64|307.71|None|None|None|None|None
18373|35|5651|16.251|126.8|306.92|None|None|None|None|None
18374|35|5652|16.251|126.8|306.92|None|None|None|None|None
18375|35|5653|16.251|126.8|306.92|None|None|None|None|None
18376|35|5654|28.188|235.88|55.66|None|None|None|None|None
18377|35|5655|28.188|235.88|55.66|None|None|None|None|None
18378|35|5656|28.188|235.88|55.66|None|None|None|None|None
18379|35|5657|16.436|152.17|332.24|None|None|None|None|None
18380|35|5658|16.436|152.17|332.24|None|None|None|None|None
18381|35|5659|16.436|152.17|332.24|None|None|None|None|None
18382|35|5660|23.406|205.69|25.6|None|None|None|None|None
18383|35|5661|23.406|205.69|25.6|None|None|None|None|None
18384|35|5662|23.406|205.69|25.6|None|None|None|None|None
18385|35|5663|18.511|190.23|10.2|None|None|None|None|None
18386|35|5664|18.511|190.23|10.2|None|None|None|None|None
18387|35|5665|18.511|190.23|10.2|None|None|None|None|None
18388|35|5666|26.151|137.02|317.18|None|None|None|None|None
18389|35|5667|26.151|137.02|317.18|None|None|None|None|None
18390|35|5668|26.151|137.02|317.18|None|None|None|None|None
18391|35|5669|25.751|156.46|336.55|None|None|None|None|None
18392|35|5670|25.751|156.46|336.55|None|None|None|None|None
18393|35|5671|25.751|156.46|336.55|None|None|None|None|None
53954|35|123|47.58|325.34|145.08|None|None|None|None|None
53955|35|124|47.58|325.34|145.08|None|None|None|None|None
53956|35|125|47.58|325.34|145.08|None|None|None|None|None
53957|35|126|47.58|325.34|145.08|None|None|None|None|None
53958|35|399|41.342|261.35|80.97|None|None|None|None|None
53959|35|3369|34.194|207.69|27.54|None|None|None|None|None
53960|35|3370|34.194|207.69|27.54|None|None|None|None|None
53961|35|3371|34.194|207.69|27.54|None|None|None|None|None
53962|35|8234|46.502|353.7|173.65|None|None|None|None|None
53963|35|8235|46.502|353.7|173.65|None|None|None|None|None
53964|35|8236|46.502|353.7|173.65|None|None|None|None|None
53965|35|5582|48.386|15.8|195.93|None|None|None|None|None
53966|35|5583|48.386|15.8|195.93|None|None|None|None|None
53967|35|5584|48.386|15.8|195.93|None|None|None|None|None
53968|35|8237|38.816|6.49|186.53|None|None|None|None|None
53969|35|8238|38.816|6.49|186.53|None|None|None|None|None
53970|35|8239|38.816|6.49|186.53|None|None|None|None|None
53971|35|8240|43.269|26.44|206.62|None|None|None|None|None
53972|35|8241|43.269|26.44|206.62|None|None|None|None|None
53973|35|8242|43.269|26.44|206.62|None|None|None|None|None
53974|35|8243|35.696|352.12|172.08|None|None|None|None|None
