Eventid,Name,Starttime,Endtime,Latitude,Longitude,Type,AreaTotal,AreaSource,AreaSourceLow,AreaSourceHigh,Volume,VolumeLow,VolumeHigh,Mass,MassLow,MassHigh,H,HLow,HHigh,StationNetwork,StationName,StationChannel,StationLocationCode,StationLatitude,StationLongitude,StationElevation,RecordSource,StationDistance,DetectHF,DetectLP,DetectVHF,if_downloaded,StationChannel_Available,SignalSamplingRate,if_processed,SNR,Spec2VecProcessed
264,"Zodiac Wall, Stawamus Chief",2021-09-20 08:28:56,2021-09-20 08:30:09,49.6888,-123.1348,rock fall,21000.0,470.0,420.0,530.0,2500.0,2000.0,3000.0,,,,350.0,,,CN,WSLR,HHZ,,50.126598,-122.921204,907.0,IRIS,51.115,1.0,0.0,,False,,,False,0.0,False
264,"Zodiac Wall, Stawamus Chief",2021-09-20 08:28:56,2021-09-20 08:30:09,49.6888,-123.1348,rock fall,21000.0,470.0,420.0,530.0,2500.0,2000.0,3000.0,,,,350.0,,,CN,NLLB,HHZ,,49.2271,-123.988197,199.0,IRIS,80.348,1.0,0.0,,False,,,False,0.0,False
264,"Zodiac Wall, Stawamus Chief",2021-09-20 08:28:56,2021-09-20 08:30:09,49.6888,-123.1348,rock fall,21000.0,470.0,420.0,530.0,2500.0,2000.0,3000.0,,,,350.0,,,CN,GOBB,HHZ,,48.949501,-123.510498,143.0,IRIS,86.58,1.0,0.0,,False,,,False,0.0,False
264,"Zodiac Wall, Stawamus Chief",2021-09-20 08:28:56,2021-09-20 08:30:09,49.6888,-123.1348,rock fall,21000.0,470.0,420.0,530.0,2500.0,2000.0,3000.0,,,,350.0,,,CN,GHNB,HHZ,,49.3065,-124.2364,5.0,IRIS,90.371,1.0,0.0,,False,,,False,0.0,False
264,"Zodiac Wall, Stawamus Chief",2021-09-20 08:28:56,2021-09-20 08:30:09,49.6888,-123.1348,rock fall,21000.0,470.0,420.0,530.0,2500.0,2000.0,3000.0,,,,350.0,,,CN,TXDB,HHZ,,49.6979,-124.4377,501.0,IRIS,93.985,1.0,0.0,,False,,,False,0.0,False
264,"Zodiac Wall, Stawamus Chief",2021-09-20 08:28:56,2021-09-20 08:30:09,49.6888,-123.1348,rock fall,21000.0,470.0,420.0,530.0,2500.0,2000.0,3000.0,,,,350.0,,,CN,VDEB,HHZ,,49.057,-122.0571,351.0,IRIS,105.163,1.0,0.0,,False,,,False,0.0,False
264,"Zodiac Wall, Stawamus Chief",2021-09-20 08:28:56,2021-09-20 08:30:09,49.6888,-123.1348,rock fall,21000.0,470.0,420.0,530.0,2500.0,2000.0,3000.0,,,,350.0,,,UW,PASS,HHZ,,48.9983,-122.0852,174.3,IRIS,108.213,1.0,0.0,,False,,,False,0.0,False
264,"Zodiac Wall, Stawamus Chief",2021-09-20 08:28:56,2021-09-20 08:30:09,49.6888,-123.1348,rock fall,21000.0,470.0,420.0,530.0,2500.0,2000.0,3000.0,,,,350.0,,,UW,LUMI,HHZ,,48.7201,-122.706299,19.4,IRIS,112.121,1.0,0.0,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,CN,WPB,HHZ,,49.6478,-123.2094,260.0,IRIS,5.78,1.0,0.0,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,CN,WSLR,HHZ,,50.126598,-122.921204,907.0,IRIS,52.145,1.0,0.0,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,CN,GOBB,HHZ,,48.949501,-123.510498,143.0,IRIS,85.544,1.0,0.0,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,CN,VDEB,HHZ,,49.057,-122.0571,351.0,IRIS,105.358,1.0,,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,PB,B011,EHZ,,48.649543,-123.448192,22.0,IRIS,116.812,1.0,,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,PB,B009,EHZ,,48.64867,-123.45117,15.0,IRIS,116.948,1.0,,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,UW,RNWY,HHZ,,48.61206,-123.1263,58.2,IRIS,118.924,1.0,,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,CN,CLRS,HHZ,,48.8203,-124.1309,174.0,IRIS,119.529,1.0,,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,CN,MGRB,HHZ,,48.9997,-124.6971,1310.0,IRIS,135.703,1.0,,,False,,,False,0.0,False
265,"Black Dyke, Stawamus Chief",2021-07-27 07:30:09,2021-07-27 07:31:14,49.6813,-123.1482,rock fall,11000.0,600.0,300.0,900.0,3000.0,3300.0,3500.0,,,,220.0,,,UW,SHUK,HHZ,,48.85284,-121.67695,1516.0,IRIS,141.257,1.0,,,False,,,False,0.0,False
266,Lowell Point,2022-05-08 03:39:08,2022-05-08 03:41:18,60.093,-149.4461,rock slide,,,,,76500.0,,,,,,,,,AK,SWD,BHZ,,60.1043,-149.4526,77.0,IRIS,1.31,1.0,0.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,LL02,HHZ,,-43.19055,-71.84838,368.0,IRIS,50.918,1.0,1.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,LL02,BHZ,,-43.19055,-71.84838,368.0,IRIS,50.918,1.0,1.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,LL07,HHZ,,-42.83235,-73.47785,53.5,IRIS,103.416,1.0,1.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,LL07,BHZ,,-42.83235,-73.47785,53.5,IRIS,103.416,1.0,1.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,LL01,HHZ,,-42.3787,-72.4125,62.0,IRIS,109.012,1.0,0.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,LL01,BHZ,,-42.3787,-72.4125,62.0,IRIS,109.012,1.0,0.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,AY01,BHZ,,-44.42092,-72.64803,9.0,IRIS,119.17,1.0,1.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,AY01,HHZ,,-44.42092,-72.64803,9.0,IRIS,119.17,1.0,1.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,LL06,HHZ,,-42.215136,-73.6283,180.0,IRIS,160.512,1.0,1.0,,False,,,False,0.0,False
267,"Villa Santa Lucía, Chile",2017-12-16 12:02:13,2017-12-16 12:07:06,-43.3599,-72.43125,"rock slide, debris flow",4800000.0,350000.0,260000.0,400000.0,7200000.0,3400000.0,12500000.0,,,,1200.0,1100.0,1300.0,C1,LL06,BHZ,,-42.215136,-73.6283,180.0,IRIS,160.512,1.0,1.0,,False,,,False,0.0,False
268,"Hsiaolin, Taiwan",2009-08-08 22:16:16,2009-08-08 22:21:28,23.162,120.644,"debris avalanche, debris flow",1090000.0,,,,25000000.0,22000000.0,26000000.0,,,,650.0,,,TW,YULB,BHZ,,23.3925,121.297096,340.0,IRIS,71.53,1.0,1.0,,False,,,False,0.0,False
268,"Hsiaolin, Taiwan",2009-08-08 22:16:16,2009-08-08 22:21:28,23.162,120.644,"debris avalanche, debris flow",1090000.0,,,,25000000.0,22000000.0,26000000.0,,,,650.0,,,TW,SSLB,BHZ,,23.7876,120.954002,450.0,IRIS,76.181,1.0,1.0,,False,,,False,0.0,False
268,"Hsiaolin, Taiwan",2009-08-08 22:16:16,2009-08-08 22:21:28,23.162,120.644,"debris avalanche, debris flow",1090000.0,,,,25000000.0,22000000.0,26000000.0,,,,650.0,,,TW,NACB,BHZ,,24.1738,121.594704,130.0,IRIS,148.198,1.0,1.0,,False,,,False,0.0,False
268,"Hsiaolin, Taiwan",2009-08-08 22:16:16,2009-08-08 22:21:28,23.162,120.644,"debris avalanche, debris flow",1090000.0,,,,25000000.0,22000000.0,26000000.0,,,,650.0,,,TW,YHNB,BHZ,,24.6695,121.375702,785.0,IRIS,182.832,1.0,1.0,,False,,,False,0.0,False
269,"Hunza-Attabad, Pakistan",2010-01-04 08:36:54,2010-01-04 08:40:32,36.3179,74.823,landslide,,,,,45000000.0,,,110000000000.0,,,1175.0,,,7B,SHA8,HHZ,,37.53764,74.81988,3850.0,GEOFON,136.239,1.0,1.0,,True,HHZ,100.0,True,15.37388731587182,True
269,"Hunza-Attabad, Pakistan",2010-01-04 08:36:54,2010-01-04 08:40:32,36.3179,74.823,landslide,,,,,45000000.0,,,110000000000.0,,,1175.0,,,7B,ZOR9,HHZ,,37.48013,73.73392,4200.0,GEOFON,161.966,1.0,1.0,,True,HHZ,100.0,True,12.691772296546844,True
270,"Yìgòng, Tibet",2000-04-09 12:00:00,2000-04-09 12:10:15,30.2031,94.9675,"rock slide, debris avalanche",18900000.0,12900000.0,,,300000000.0,,,,,,3330.0,,,,,,,,,,,,,,,False,,,False,0.0,False
271,Siachen Glacier,2010-09-12 20:37:29,2010-09-12 20:41:10,35.4088,77.1718,landslide,,,,,,1000000.0,,190000000000.0,,,1000.0,990.0,1100.0,,,,,,,,,,,,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,MOFO,HHZ,,64.984398,-16.65119,702.0,IRIS,3.51,1.0,1.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,ASK,HHZ,,65.051941,-16.64806,955.0,IRIS,4.743,1.0,1.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,DNGA,HHZ,,65.051941,-16.64806,955.0,IRIS,4.743,1.0,1.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,DREK,HHZ,,65.049438,-16.597031,820.0,IRIS,5.858,1.0,1.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,STAM,HHZ,,64.99691,-16.809589,1171.0,IRIS,6.116,1.0,1.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,VADA,HHZ,,64.994873,-16.53817,673.0,IRIS,7.205,1.0,1.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,KLUR,HHZ,,65.075287,-16.75322,1114.0,IRIS,7.709,1.0,1.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,HOTT,HHZ,,65.047478,-16.52985,718.0,IRIS,8.3,1.0,0.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,DYSA,HHZ,,64.934898,-16.675461,688.0,IRIS,8.653,1.0,0.0,,False,,,False,0.0,False
272,Askja Caldera,2014-07-21 23:24:04,2014-07-21 23:29:53,65.0124,-16.6852,"rock slide, outburst flood",,,,,20000000.0,12000000.0,50000000.0,,,,,,,Z7,GODA,HHZ,,65.037041,-16.859819,1266.0,IRIS,8.677,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BWLZ,BHZ,1,31.02935,103.17649,2019.0,IRIS,125.281,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BTLG,BHZ,1,30.93672,103.50188,1186.0,IRIS,127.65,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BRLZ,BHZ,1,30.99886,102.79512,3376.2,IRIS,145.434,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BWQC,BHZ,1,30.76124,103.6629,601.0,IRIS,146.187,1.0,0.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BWTB,BHZ,1,30.72967,103.43284,885.0,IRIS,151.275,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BJHC,BHZ,1,30.60857,103.58865,540.0,IRIS,163.265,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BYQC,BHZ,1,30.58943,103.3035,800.0,IRIS,168.735,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BFSC,BHZ,1,30.59908,103.18747,1350.0,IRIS,170.282,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BHLC,BHZ,1,30.51558,103.42745,570.0,IRIS,174.863,1.0,1.0,,False,,,False,0.0,False
273,"Xinmo Village, China",2017-06-23 21:39:16,2017-06-23 21:42:49,32.0797,103.6628,"rock slide, rock avalanche",1600000.0,100000.0,,,13000000.0,12000000.0,14000000.0,,,,1200.0,,,3J,BQFC,BHZ,1,30.68795,102.74354,2153.0,IRIS,177.361,1.0,1.0,,False,,,False,0.0,False
274,"Baige, Tibet",2018-10-10 14:09:36,2018-10-10 14:13:36,31.0828,98.6982,rock slide,,,,,24500000.0,,,,,,850.0,,,,,,,,,,,,,,,False,,,False,0.0,False
275,"Butangbunasi, Taiwan",2009-08-10 11:05:56,2009-08-10 11:08:53,23.2281,120.7517,landslide,,3500000.0,,,83800000.0,,,,,,1500.0,,,TW,YULB,BHZ,,23.3925,121.297096,340.0,IRIS,58.683,1.0,1.0,,False,,,False,0.0,False
275,"Butangbunasi, Taiwan",2009-08-10 11:05:56,2009-08-10 11:08:53,23.2281,120.7517,landslide,,3500000.0,,,83800000.0,,,,,,1500.0,,,TW,SSLB,BHZ,,23.7876,120.954002,450.0,IRIS,65.319,1.0,1.0,,False,,,False,0.0,False
275,"Butangbunasi, Taiwan",2009-08-10 11:05:56,2009-08-10 11:08:53,23.2281,120.7517,landslide,,3500000.0,,,83800000.0,,,,,,1500.0,,,TW,NACB,BHZ,,24.1738,121.594704,130.0,IRIS,135.506,1.0,1.0,,False,,,False,0.0,False
275,"Butangbunasi, Taiwan",2009-08-10 11:05:56,2009-08-10 11:08:53,23.2281,120.7517,landslide,,3500000.0,,,83800000.0,,,,,,1500.0,,,TW,YHNB,BHZ,,24.6695,121.375702,785.0,IRIS,171.817,1.0,1.0,,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,LBB2,EHZ,,35.2597,-111.6239,2384.0,IRIS,0.095,1.0,,1.0,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,BOC2,EHZ,,35.2561,-111.6236,2347.0,IRIS,0.437,1.0,,1.0,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,COCA,HHZ,0.0,35.2591,-111.6135,2434.0,IRIS,0.863,1.0,0.0,1.0,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,D19F,EHZ,,35.2567,-111.6136,2453.0,IRIS,0.924,1.0,,1.0,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,D19E,EHZ,,35.2564,-111.6117,2486.0,IRIS,1.096,1.0,,0.0,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,D19D,EHZ,,35.2572,-111.6108,2512.0,IRIS,1.146,1.0,,1.0,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,D19C,EHZ,,35.2564,-111.6103,2535.0,IRIS,1.216,1.0,,1.0,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,D19B,EHZ,,35.2564,-111.6089,2622.0,IRIS,1.337,1.0,,1.0,False,,,False,0.0,False
276,"Museum Fire, Arizona",2020-07-24 21:41:25,2020-07-24 22:18:11,35.26,-111.62292,debris flow,,,,,,,,,,,,,,1A,D19A,EHZ,,35.2564,-111.6078,2676.0,IRIS,1.433,1.0,,0.0,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,9F,LABE,EHZ,,-43.546001,170.244995,1590.0,IRIS,5.506,1.0,,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,9F,EORO,EHZ,,-43.425999,170.169006,233.0,IRIS,15.037,1.0,,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,9F,MTFO,EHZ,,-43.512001,170.003006,1216.0,IRIS,15.318,1.0,,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,9F,FRAN,EHZ,,-43.380001,170.160004,124.0,IRIS,20.186,1.0,,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,9F,GOVA,EHZ,,-43.639,170.503006,814.0,IRIS,27.471,1.0,,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,ZT,WZ04,HHZ,,-43.269798,170.328506,73.0,IRIS,34.524,0.0,1.0,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,ZT,WZ11,HHZ,,-43.296501,170.409805,96.0,IRIS,34.787,1.0,1.0,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,ZT,WZ08,HHZ,,-43.134899,170.416107,73.0,IRIS,51.071,0.0,1.0,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,ZT,WZ09,HHZ,,-43.111698,170.480301,34.0,IRIS,55.547,0.0,1.0,,False,,,False,0.0,False
277,"Mount Haast, New Zealand",2013-01-21 01:08:28,2013-01-21 01:10:52,-43.5611,170.1801,rock avalanche,,,,,2000000.0,,,,,,900.0,,,NZ,RPZ,HHZ,10.0,-43.714608,171.053865,453.0,IRIS,72.539,1.0,0.0,,False,,,False,0.0,False
278,"Mud Creek, Mount Shasta",2021-06-27 21:48:12,2021-06-28 02:45:42,41.3907,-122.1855,debris flow,,,,,,,,,,,,,,NC,LGY,HHZ,01,41.34488,-122.19581,2419.0,"IRIS,NCEDC",5.161,1.0,0.0,0.0,True,HHZ,100.0,True,5.7617132532121405,True
278,"Mud Creek, Mount Shasta",2021-06-27 21:48:12,2021-06-28 02:45:42,41.3907,-122.1855,debris flow,,,,,,,,,,,,,,NC,LDL,HHZ,01,41.38136,-122.29369,1705.0,"IRIS,NCEDC",9.109,1.0,0.0,0.0,True,HHZ,100.0,True,4.272585041877021,True
278,"Mud Creek, Mount Shasta",2021-06-27 21:48:12,2021-06-28 02:45:42,41.3907,-122.1855,debris flow,,,,,,,,,,,,,,NC,LBR,HHZ,01,41.40942,-122.06776,1601.0,"IRIS,NCEDC",10.063,1.0,0.0,0.0,True,HHZ,100.0,True,5.009293892179059,True
278,"Mud Creek, Mount Shasta",2021-06-27 21:48:12,2021-06-28 02:45:42,41.3907,-122.1855,debris flow,,,,,,,,,,,,,,NC,LMP,EHZ,,41.487965,-122.154762,1860.0,NCEDC,11.104,1.0,,0.0,True,EHZ,100.0,True,4.674381044226831,True
278,"Mud Creek, Mount Shasta",2021-06-27 21:48:12,2021-06-28 02:45:42,41.3907,-122.1855,debris flow,,,,,,,,,,,,,,NC,LMC,HHZ,,41.274158,-122.121971,1062.0,NCEDC,13.993,1.0,0.0,0.0,True,HHZ,100.0,True,3.604035531196122,False
278,"Mud Creek, Mount Shasta",2021-06-27 21:48:12,2021-06-28 02:45:42,41.3907,-122.1855,debris flow,,,,,,,,,,,,,,NC,LBF,EHZ,,41.347065,-121.890976,1961.0,NCEDC,25.113,1.0,,0.0,True,EHZ,100.0,True,4.1948547940542085,True
279,"Mud Creek, Mount Shasta",2021-07-01 21:45:46,2021-07-02 02:05:42,41.3928,-122.1883,debris flow,,,,,,,,,,,,,,NC,LGY,HHZ,01,41.34488,-122.19581,2419.0,"IRIS,NCEDC",5.359,1.0,0.0,0.0,True,HHZ,100.0,True,9.918035655308604,True
279,"Mud Creek, Mount Shasta",2021-07-01 21:45:46,2021-07-02 02:05:42,41.3928,-122.1883,debris flow,,,,,,,,,,,,,,NC,LBR,HHZ,01,41.40942,-122.06776,1601.0,"IRIS,NCEDC",10.248,1.0,0.0,0.0,True,HHZ,100.0,True,8.510980121459637,True
279,"Mud Creek, Mount Shasta",2021-07-01 21:45:46,2021-07-02 02:05:42,41.3928,-122.1883,debris flow,,,,,,,,,,,,,,NC,LMC,HHZ,,41.274158,-122.121971,1062.0,NCEDC,14.298,1.0,0.0,0.0,True,HHZ,100.0,True,4.693802937855024,True
